"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.153572022174732,1,108,15.1329365079365,"GO:0051963 regulation of synapse assembly "," http://amigo.geneontology.org/amigo/term/GO:0051963"," LRRN3"
0.153572022174732,1,108,15.1329365079365,"GO:1902882 regulation of response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:1902882"," CD36"
0.154513784985909,1,109,14.9941022280472,"GO:0045807 positive regulation of endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0045807"," CD36"
0.154581041789756,1,110,14.8577922077922,"GO:0009135 purine nucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009135"," GPD1"
0.154581041789756,1,110,14.8577922077922,"GO:0009179 purine ribonucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009179"," GPD1"
0.154581041789756,1,110,14.8577922077922,"GO:0120162 positive regulation of cold-induced thermogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120162"," CD36"
0.156428934836207,4,2609,2.50572195148661,"GO:0071310 cellular response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0071310"," MSR1  CD36  GPD1  ADTRP"
0.156428934836207,1,112,14.5924744897959,"GO:1903076 regulation of protein localization to plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:1903076"," STAC"
0.156477138082511,1,113,14.4633375474083,"GO:0046822 regulation of nucleocytoplasmic transport "," http://amigo.geneontology.org/amigo/term/GO:0046822"," CD36"
0.156477138082511,4,2618,2.49710793408272,"GO:0071702 organic substance transport "," http://amigo.geneontology.org/amigo/term/GO:0071702"," CD36  ABCA3  MSR1  ADTRP"
0.156477138082511,1,113,14.4633375474083,"GO:1905477 positive regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905477"," STAC"
0.157383812538901,1,114,14.3364661654135,"GO:0006090 pyruvate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006090"," GPD1"
0.158284757830569,1,115,14.211801242236,"GO:0001676 long-chain fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0001676"," ADTRP"
0.158746288289843,1,116,14.0892857142857,"GO:0032368 regulation of lipid transport "," http://amigo.geneontology.org/amigo/term/GO:0032368"," ABCA3"
0.158746288289843,1,116,14.0892857142857,"GO:1901890 positive regulation of cell junction assembly "," http://amigo.geneontology.org/amigo/term/GO:1901890"," LRRN3"
0.159202063667098,1,117,13.9688644688645,"GO:0032414 positive regulation of ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032414"," STAC"
0.159202063667098,2,715,4.57162837162837,"GO:0051668 localization within membrane "," http://amigo.geneontology.org/amigo/term/GO:0051668"," PRAM1  STAC"
0.160234650091437,2,719,4.54619511225909,"GO:0043408 regulation of MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0043408"," MARCO  CD36"
0.160959776144265,1,119,13.734093637455,"GO:0034308 primary alcohol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034308"," GPD1"
0.161319495611114,2,724,4.51479873717443,"GO:0002694 regulation of leukocyte activation "," http://amigo.geneontology.org/amigo/term/GO:0002694"," SIRPB1  PRAM1"
0.161396565703638,1,120,13.6196428571429,"GO:0009185 ribonucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009185"," GPD1"
0.162042466744794,3,1618,3.03032844781918,"GO:0051247 positive regulation of protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051247"," MARCO  CD36  ADTRP"
0.163119393368531,1,122,13.3963700234192,"GO:1990748 cellular detoxification "," http://amigo.geneontology.org/amigo/term/GO:1990748"," CD36"
0.163478831365525,2,734,4.45328921759439,"GO:1901699 cellular response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901699"," GPD1  CD36"
0.1635378892651,1,123,13.287456445993,"GO:0002720 positive regulation of cytokine production involved in immune response "," http://amigo.geneontology.org/amigo/term/GO:0002720"," CD36"
0.164384972253367,1,124,13.1802995391705,"GO:0001952 regulation of cell-matrix adhesion "," http://amigo.geneontology.org/amigo/term/GO:0001952"," CD36"
0.164995302982062,1,125,13.0748571428571,"GO:0015718 monocarboxylic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015718"," CD36"
0.164995302982062,3,1641,2.98785583703317,"GO:0031399 regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031399"," MARCO  CD36  ADTRP"
0.165194139187929,2,745,4.38753595397891,"GO:0051129 negative regulation of cellular component organization "," http://amigo.geneontology.org/amigo/term/GO:0051129"," KANK3  ADTRP"
0.165194139187929,1,126,12.9710884353741,"GO:0072329 monocarboxylic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072329"," ADTRP"
0.165554776880444,1,128,12.7684151785714,"GO:0010811 positive regulation of cell-substrate adhesion "," http://amigo.geneontology.org/amigo/term/GO:0010811"," CD36"
0.165554776880444,1,128,12.7684151785714,"GO:0032411 positive regulation of transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032411"," STAC"
0.165554776880444,1,127,12.8689538807649,"GO:0032755 positive regulation of interleukin-6 production "," http://amigo.geneontology.org/amigo/term/GO:0032755"," CD36"
0.165554776880444,1,127,12.8689538807649,"GO:0032760 positive regulation of tumor necrosis factor production "," http://amigo.geneontology.org/amigo/term/GO:0032760"," CD36"
0.165554776880444,3,1653,2.96616541353383,"GO:0055085 transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0055085"," STAC  CD36  ABCA3"
0.166105173515988,1,131,12.4760087241003,"GO:0002040 sprouting angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0002040"," ADTRP"
0.166105173515988,2,762,4.2896512935883,"GO:0002252 immune effector process "," http://amigo.geneontology.org/amigo/term/GO:0002252"," PRAM1  CD36"
0.166105173515988,1,130,12.571978021978,"GO:0007229 integrin-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007229"," PRAM1"
0.166105173515988,1,130,12.571978021978,"GO:0043534 blood vessel endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043534"," ADTRP"
0.166105173515988,1,131,12.4760087241003,"GO:0046683 response to organophosphorus "," http://amigo.geneontology.org/amigo/term/GO:0046683"," GPD1"
0.166105173515988,1,131,12.4760087241003,"GO:0071482 cellular response to light stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071482"," RS1"
0.166105173515988,1,130,12.571978021978,"GO:0097237 cellular response to toxic substance "," http://amigo.geneontology.org/amigo/term/GO:0097237"," CD36"
0.166105173515988,1,131,12.4760087241003,"GO:1903557 positive regulation of tumor necrosis factor superfamily cytokine production "," http://amigo.geneontology.org/amigo/term/GO:1903557"," CD36"
0.166519509295292,1,133,12.2883995703545,"GO:0002444 myeloid leukocyte mediated immunity "," http://amigo.geneontology.org/amigo/term/GO:0002444"," PRAM1"
0.166519509295292,3,1684,2.91156260604004,"GO:0006468 protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006468"," MARCO  CD36  ADTRP"
0.166519509295292,1,133,12.2883995703545,"GO:0009408 response to heat "," http://amigo.geneontology.org/amigo/term/GO:0009408"," STAC"
0.166519509295292,3,1680,2.91849489795918,"GO:0015031 protein transport "," http://amigo.geneontology.org/amigo/term/GO:0015031"," CD36  MSR1  ADTRP"
0.166519509295292,1,132,12.3814935064935,"GO:0031623 receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0031623"," CD36"
0.166519509295292,1,135,12.1063492063492,"GO:0032611 interleukin-1 beta production "," http://amigo.geneontology.org/amigo/term/GO:0032611"," CD36"
0.166519509295292,1,135,12.1063492063492,"GO:0032651 regulation of interleukin-1 beta production "," http://amigo.geneontology.org/amigo/term/GO:0032651"," CD36"
0.166519509295292,1,134,12.1966950959488,"GO:0043467 regulation of generation of precursor metabolites and energy "," http://amigo.geneontology.org/amigo/term/GO:0043467"," GPD1"
0.166519509295292,1,135,12.1063492063492,"GO:0048593 camera-type eye morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048593"," RS1"
0.166519509295292,1,134,12.1966950959488,"GO:1904375 regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904375"," STAC"
0.167292684985347,1,136,12.0173319327731,"GO:0062207 regulation of pattern recognition receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0062207"," CD36"
0.168061386615216,1,137,11.929614181439,"GO:0022904 respiratory electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022904"," GPD1"
0.168825647437494,1,138,11.8431677018634,"GO:0002224 toll-like receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0002224"," CD36"
0.169585500379393,1,139,11.7579650565262,"GO:0009132 nucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009132"," GPD1"
0.169609999167844,2,788,4.14811457577955,"GO:0050865 regulation of cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050865"," SIRPB1  PRAM1"
0.171092112727759,1,141,11.5911854103343,"GO:0007586 digestion "," http://amigo.geneontology.org/amigo/term/GO:0007586"," CD36"
0.172581480719769,3,1730,2.83414533443435,"GO:0050877 nervous system process "," http://amigo.geneontology.org/amigo/term/GO:0050877"," STAC  RS1  CD36"
0.172581480719769,1,143,11.4290709290709,"GO:0051928 positive regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051928"," STAC"
0.173319777054223,1,144,11.3497023809524,"GO:0042157 lipoprotein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042157"," OLR1"
0.173841938629142,1,146,11.1942270058708,"GO:0001508 action potential "," http://amigo.geneontology.org/amigo/term/GO:0001508"," CD36"
0.173841938629142,1,146,11.1942270058708,"GO:0009581 detection of external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009581"," RS1"
0.173841938629142,1,146,11.1942270058708,"GO:0014074 response to purine-containing compound "," http://amigo.geneontology.org/amigo/term/GO:0014074"," GPD1"
0.173841938629142,1,147,11.1180758017493,"GO:0034614 cellular response to reactive oxygen species "," http://amigo.geneontology.org/amigo/term/GO:0034614"," CD36"
0.173841938629142,1,145,11.2714285714286,"GO:0050830 defense response to Gram-positive bacterium "," http://amigo.geneontology.org/amigo/term/GO:0050830"," CD36"
0.173841938629142,1,147,11.1180758017493,"GO:0098754 detoxification "," http://amigo.geneontology.org/amigo/term/GO:0098754"," CD36"
0.173841938629142,1,147,11.1180758017493,"GO:1900180 regulation of protein localization to nucleus "," http://amigo.geneontology.org/amigo/term/GO:1900180"," CD36"
0.174861957289725,1,149,10.9688398849473,"GO:0009582 detection of abiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009582"," RS1"
0.174861957289725,1,149,10.9688398849473,"GO:0030833 regulation of actin filament polymerization "," http://amigo.geneontology.org/amigo/term/GO:0030833"," KANK3"
0.174861957289725,1,149,10.9688398849473,"GO:2000377 regulation of reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000377"," CD36"
0.175106943360722,2,827,3.95249611331836,"GO:0000165 MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0000165"," MARCO  CD36"
0.175106943360722,1,152,10.7523496240601,"GO:0031333 negative regulation of protein-containing complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0031333"," KANK3"
0.175106943360722,1,154,10.6127087198516,"GO:0032612 interleukin-1 production "," http://amigo.geneontology.org/amigo/term/GO:0032612"," CD36"
0.175106943360722,1,154,10.6127087198516,"GO:0032652 regulation of interleukin-1 production "," http://amigo.geneontology.org/amigo/term/GO:0032652"," CD36"
0.175106943360722,3,1782,2.751443001443,"GO:0034613 cellular protein localization "," http://amigo.geneontology.org/amigo/term/GO:0034613"," PRAM1  STAC  CD36"
0.175106943360722,1,150,10.8957142857143,"GO:0051384 response to glucocorticoid "," http://amigo.geneontology.org/amigo/term/GO:0051384"," ABCA3"
0.175106943360722,1,152,10.7523496240601,"GO:0062013 positive regulation of small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062013"," GPD1"
0.175106943360722,5,4103,1.99166115385955,"GO:0065008 regulation of biological quality "," http://amigo.geneontology.org/amigo/term/GO:0065008"," KANK3  CD36  ABCA3  LRRN3  ADTRP"
0.175106943360722,1,151,10.8235572374645,"GO:0071675 regulation of mononuclear cell migration "," http://amigo.geneontology.org/amigo/term/GO:0071675"," ADTRP"
0.175106943360722,1,151,10.8235572374645,"GO:0072676 lymphocyte migration "," http://amigo.geneontology.org/amigo/term/GO:0072676"," ADTRP"
0.175106943360722,1,154,10.6127087198516,"GO:1903305 regulation of regulated secretory pathway "," http://amigo.geneontology.org/amigo/term/GO:1903305"," PRAM1"
0.175106943360722,1,154,10.6127087198516,"GO:1903531 negative regulation of secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:1903531"," ADTRP"
0.175106943360722,1,154,10.6127087198516,"GO:1905039 carboxylic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1905039"," CD36"
0.175792170235557,1,155,10.5442396313364,"GO:1903825 organic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903825"," CD36"
0.175803799296259,3,1791,2.73761665470208,"GO:0070727 cellular macromolecule localization "," http://amigo.geneontology.org/amigo/term/GO:0070727"," PRAM1  STAC  CD36"
0.17632495424005,3,1795,2.73151611619578,"GO:0045184 establishment of protein localization "," http://amigo.geneontology.org/amigo/term/GO:0045184"," CD36  MSR1  ADTRP"
0.179107066150537,2,852,3.83651911468813,"GO:0060341 regulation of cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0060341"," STAC  CD36"
0.179107066150537,1,160,10.2147321428571,"GO:0106106 cold-induced thermogenesis "," http://amigo.geneontology.org/amigo/term/GO:0106106"," CD36"
0.179107066150537,1,160,10.2147321428571,"GO:0120161 regulation of cold-induced thermogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120161"," CD36"
0.179107066150537,1,160,10.2147321428571,"GO:1904064 positive regulation of cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904064"," STAC"
0.179421763177451,1,161,10.1512866015972,"GO:0015748 organophosphate ester transport "," http://amigo.geneontology.org/amigo/term/GO:0015748"," ABCA3"
0.179677899301751,1,162,10.0886243386243,"GO:0050852 T cell receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0050852"," PRAM1"
0.179677899301751,1,162,10.0886243386243,"GO:0050905 neuromuscular process "," http://amigo.geneontology.org/amigo/term/GO:0050905"," STAC"
0.182036538084328,1,165,9.9051948051948,"GO:0060041 retina development in camera-type eye "," http://amigo.geneontology.org/amigo/term/GO:0060041"," RS1"
0.182036538084328,1,165,9.9051948051948,"GO:1903038 negative regulation of leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:1903038"," ADTRP"
0.183381140123449,1,168,9.72831632653061,"GO:0002367 cytokine production involved in immune response "," http://amigo.geneontology.org/amigo/term/GO:0002367"," CD36"
0.183381140123449,1,168,9.72831632653061,"GO:0002718 regulation of cytokine production involved in immune response "," http://amigo.geneontology.org/amigo/term/GO:0002718"," CD36"
0.183381140123449,1,168,9.72831632653061,"GO:0008064 regulation of actin polymerization or depolymerization "," http://amigo.geneontology.org/amigo/term/GO:0008064"," KANK3"
0.183381140123449,1,169,9.67075232459848,"GO:0030832 regulation of actin filament length "," http://amigo.geneontology.org/amigo/term/GO:0030832"," KANK3"
0.183381140123449,1,167,9.78656971770744,"GO:0048592 eye morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048592"," RS1"
0.183381140123449,1,169,9.67075232459848,"GO:0051494 negative regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051494"," KANK3"
0.183381140123449,1,169,9.67075232459848,"GO:1903169 regulation of calcium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903169"," STAC"
0.183560755115128,4,2990,2.186430960344,"GO:0007166 cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," PRAM1  CD36  MARCO  SIRPB1"
0.183560755115128,1,170,9.61386554621849,"GO:0046434 organophosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046434"," GPD1"
0.183560755115128,1,170,9.61386554621849,"GO:0055088 lipid homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055088"," ABCA3"
0.183716501877796,2,883,3.70182818314189,"GO:0097435 supramolecular fiber organization "," http://amigo.geneontology.org/amigo/term/GO:0097435"," KANK3  CD36"
0.184892413498086,2,892,3.66447789878283,"GO:0006954 inflammatory response "," http://amigo.geneontology.org/amigo/term/GO:0006954"," OLR1  CD36"
0.184892413498086,1,173,9.44715111478117,"GO:0016052 carbohydrate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016052"," GPD1"
0.184892413498086,1,173,9.44715111478117,"GO:0031960 response to corticosteroid "," http://amigo.geneontology.org/amigo/term/GO:0031960"," ABCA3"
0.184892413498086,1,174,9.39285714285714,"GO:1902904 negative regulation of supramolecular fiber organization "," http://amigo.geneontology.org/amigo/term/GO:1902904"," KANK3"
0.184892413498086,1,174,9.39285714285714,"GO:1990845 adaptive thermogenesis "," http://amigo.geneontology.org/amigo/term/GO:1990845"," CD36"
0.185802120910775,1,176,9.28612012987013,"GO:0006606 protein import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0006606"," CD36"
0.185802120910775,2,898,3.63999363665288,"GO:0009725 response to hormone "," http://amigo.geneontology.org/amigo/term/GO:0009725"," ABCA3  ADTRP"
0.185802120910775,1,176,9.28612012987013,"GO:0034767 positive regulation of ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034767"," STAC"
0.186319072384055,1,177,9.23365617433414,"GO:0002702 positive regulation of production of molecular mediator of immune response "," http://amigo.geneontology.org/amigo/term/GO:0002702"," CD36"
0.18652370466935,1,178,9.18178170144462,"GO:0008037 cell recognition "," http://amigo.geneontology.org/amigo/term/GO:0008037"," CD36"
0.18652370466935,1,178,9.18178170144462,"GO:0051048 negative regulation of secretion "," http://amigo.geneontology.org/amigo/term/GO:0051048"," ADTRP"
0.187121644669841,1,179,9.13048683160415,"GO:0046890 regulation of lipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046890"," ABCA3"
0.187716488889611,1,180,9.07976190476191,"GO:0051170 import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0051170"," CD36"
0.188308257221559,1,181,9.02959747434885,"GO:0006941 striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006941"," STAC"
0.188500127018252,1,182,8.97998430141287,"GO:0032635 interleukin-6 production "," http://amigo.geneontology.org/amigo/term/GO:0032635"," CD36"
0.188500127018252,1,182,8.97998430141287,"GO:0032675 regulation of interleukin-6 production "," http://amigo.geneontology.org/amigo/term/GO:0032675"," CD36"
0.190729880292452,4,3073,2.1273766909953,"GO:0009605 response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009605"," CD36  MARCO  RS1  ADTRP"
0.190729880292452,1,185,8.83436293436293,"GO:0030041 actin filament polymerization "," http://amigo.geneontology.org/amigo/term/GO:0030041"," KANK3"
0.190823266749535,1,186,8.78686635944701,"GO:0006109 regulation of carbohydrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006109"," GPD1"
0.190823266749535,1,186,8.78686635944701,"GO:1905475 regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905475"," STAC"
0.191159007468587,5,4338,1.88376803003359,"GO:0048583 regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048583"," PRAM1  MARCO  RS1  CD36  ADTRP"
0.19156959972731,3,1936,2.53257821723731,"GO:0044281 small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044281"," GPD1  ADTRP  CD36"
0.19156959972731,1,188,8.69338905775076,"GO:1901136 carbohydrate derivative catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901136"," GPD1"
0.191617322031292,2,933,3.50344510794672,"GO:0045597 positive regulation of cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045597"," MSR1  CD36"
0.194775802033885,1,193,8.46817172464841,"GO:0007416 synapse assembly "," http://amigo.geneontology.org/amigo/term/GO:0007416"," LRRN3"
0.194775802033885,1,193,8.46817172464841,"GO:0051092 positive regulation of NF-kappaB transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0051092"," CD36"
0.194775802033885,1,193,8.46817172464841,"GO:2001257 regulation of cation channel activity "," http://amigo.geneontology.org/amigo/term/GO:2001257"," STAC"
0.19492956130598,1,194,8.42452135493373,"GO:0022900 electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022900"," GPD1"
0.19492956130598,4,3120,2.09532967032967,"GO:0051641 cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0051641"," PRAM1  STAC  MSR1  CD36"
0.197373832423979,1,197,8.2962291515591,"GO:0098739 import across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0098739"," CD36"
0.197916198387703,1,198,8.254329004329,"GO:0001659 temperature homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0001659"," CD36"
0.198944914805113,5,4424,1.84714866959442,"GO:0006950 response to stress "," http://amigo.geneontology.org/amigo/term/GO:0006950"," OLR1  MARCO  CD36  STAC  ADTRP"
0.198944914805113,1,200,8.17178571428571,"GO:0030324 lung development "," http://amigo.geneontology.org/amigo/term/GO:0030324"," ABCA3"
0.198944914805113,1,200,8.17178571428571,"GO:0071478 cellular response to radiation "," http://amigo.geneontology.org/amigo/term/GO:0071478"," RS1"
